[23156:26588:0211/141241.608:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[23156:8048:0211/141241.677:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[23156:26588:0211/141241.709:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[23156:26588:0211/141247.588:WARNING:external_registry_loader_win.cc(232)] Error observing HKLM: 5
[22448:13844:0211/141249.611:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-404F391638877097CD1447FFF7E4C1B8 will be ignored
[21184:18344:0211/141252.077:ERROR:ssl_client_socket_impl.cc(882)] handshake failed; returned -1, SSL error code 1, net_error -107
[21184:18344:0211/141252.129:ERROR:ssl_client_socket_impl.cc(882)] handshake failed; returned -1, SSL error code 1, net_error -107
[21184:18344:0211/141305.942:ERROR:ssl_client_socket_impl.cc(882)] handshake failed; returned -1, SSL error code 1, net_error -107
[21184:18344:0211/141320.877:ERROR:ssl_client_socket_impl.cc(882)] handshake failed; returned -1, SSL error code 1, net_error -100
[21184:18344:0211/142353.439:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[23156:23308:0211/145650.676:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=58})
[23156:23308:0211/145652.669:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=57})
[23156:23308:0211/145654.671:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/145657.673:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=52})
[23156:23308:0211/145659.683:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=50})
[23156:23308:0211/145700.670:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=46})
[23156:23308:0211/145701.671:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/145702.672:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=42})
[23156:23308:0211/145704.686:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/145706.710:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=46})
[23156:23308:0211/145708.673:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=45})
[23156:23308:0211/145709.675:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145710.683:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/145711.683:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/145712.683:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=52})
[23156:23308:0211/145713.692:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=53})
[23156:23308:0211/145714.694:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/145715.697:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=53})
[23156:23308:0211/145716.691:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=52})
[23156:23308:0211/145719.682:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/145720.682:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=50})
[23156:23308:0211/145721.734:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/145722.689:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=50})
[23156:23308:0211/145723.698:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/145724.687:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=48})
[23156:23308:0211/145726.689:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145728.704:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=48})
[23156:23308:0211/145729.703:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145731.699:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/145733.706:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=43})
[23156:23308:0211/145734.705:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/145736.706:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=45})
[23156:23308:0211/145737.706:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/145738.708:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=42})
[23156:23308:0211/145739.707:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=43})
[23156:23308:0211/145740.709:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/145741.699:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=46})
[23156:23308:0211/145742.701:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145743.922:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/145744.921:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/145745.923:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=100})
[23156:26588:0211/145759.415:VERBOSE1:device_event_log_impl.cc(198)] [14:57:59.415] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[23156:26588:0211/145759.415:VERBOSE1:device_event_log_impl.cc(198)] [14:57:59.416] Display: EVENT: screen_win.cc:895 Display[3469125890] bounds=[0,0 1536x864], workarea=[0,0 1536x816], scale=1.25, rotation=0, panel_rotation=0 external detected
[23156:23308:0211/145807.726:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=43})
[23156:23308:0211/145808.721:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/145809.721:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=43})
[23156:23308:0211/145810.722:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/145811.728:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=46})
[23156:23308:0211/145812.729:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145813.722:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/145816.735:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145817.735:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/145818.737:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=50})
[23156:23308:0211/145819.732:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/145823.741:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=48})
[23156:23308:0211/145824.738:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145825.739:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=48})
[23156:23308:0211/145827.737:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145828.735:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=46})
[23156:23308:0211/145830.745:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=45})
[23156:23308:0211/145831.742:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/145832.741:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=43})
[23156:23308:0211/145835.742:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/145836.745:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=45})
[23156:23308:0211/145837.738:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=46})
[23156:23308:0211/145838.739:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145839.740:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=48})
[23156:23308:0211/145840.741:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/145842.742:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/145843.737:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/145849.747:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=56})
[23156:23308:0211/145850.747:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/145851.747:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/145852.749:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/145853.747:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/145854.748:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/145857.749:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=53})
[23156:23308:0211/145859.748:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=52})
[23156:23308:0211/145900.751:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/145901.757:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/145902.746:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145903.751:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=45})
[23156:23308:0211/145904.756:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=43})
[23156:23308:0211/145910.258:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=42})
[23156:23308:0211/145910.258:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=45})
[23156:23308:0211/145910.258:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=100})
[23156:23308:0211/145918.769:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=59})
[23156:23308:0211/145920.767:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=56})
[23156:23308:0211/145922.770:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/145923.762:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=56})
[23156:23308:0211/145924.761:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/145925.762:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/145926.763:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=53})
[23156:23308:0211/145927.763:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/145929.764:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/145931.764:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/145934.768:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=48})
[21184:18344:0211/145937.140:VERBOSE1:network_delegate.cc(36)] NetworkDelegate::NotifyBeforeURLRequest: https://optimizationguide-pa.googleapis.com/v1:GetModels?key=dummytoken
[21184:18344:0211/145937.161:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[21184:18344:0211/145937.163:VERBOSE1:tls_handshaker.cc(126)] TlsClient: SSL_do_handshake returned when entering early data. After retry, rv=-1, SSL_in_early_data=1
[21184:18344:0211/145937.271:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[21184:18344:0211/145937.271:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[21184:18344:0211/145937.271:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[23156:23308:0211/145937.772:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/145938.773:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=48})
[23156:23308:0211/145939.769:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/145940.781:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/145941.774:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=53})
[23156:23308:0211/145942.786:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/145944.787:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/145946.787:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=57})
[23156:23308:0211/145949.785:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=58})
[23156:23308:0211/145950.779:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=57})
[23156:23308:0211/145952.779:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=58})
[23156:23308:0211/145955.779:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=59})
[23156:23308:0211/145957.796:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=60})
[23156:23308:0211/145958.797:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=59})
[23156:23308:0211/145959.799:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=57})
[23156:23308:0211/150000.798:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/150001.791:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=53})
[23156:23308:0211/150002.799:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=50})
[23156:23308:0211/150003.800:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/150004.811:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/150006.793:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=45})
[23156:23308:0211/150007.791:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/150009.805:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=46})
[23156:23308:0211/150010.808:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/150011.797:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/150012.795:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=50})
[23156:23308:0211/150013.795:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=52})
[23156:23308:0211/150015.809:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/150017.794:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=50})
[23156:23308:0211/150021.806:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/150022.806:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=52})
[23156:23308:0211/150023.806:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=53})
[23156:23308:0211/150025.808:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/150026.808:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/150027.808:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=56})
[23156:23308:0211/150028.806:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/150029.808:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=53})
[23156:23308:0211/150030.808:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/150031.808:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:23308:0211/150032.811:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/150033.803:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=46})
[23156:23308:0211/150034.820:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=45})
[23156:23308:0211/150035.816:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=44})
[23156:23308:0211/150037.815:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=45})
[23156:23308:0211/150038.807:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=47})
[23156:23308:0211/150039.813:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=48})
[23156:23308:0211/150040.812:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=50})
[23156:23308:0211/150041.810:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=52})
[23156:23308:0211/150042.818:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/150043.811:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=58})
[23156:23308:0211/150044.817:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=59})
[23156:23308:0211/150045.816:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=60})
[23156:23308:0211/150047.819:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=58})
[23156:23308:0211/150048.817:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=56})
[23156:23308:0211/150049.828:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=57})
[23156:23308:0211/150050.815:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=56})
[23156:23308:0211/150052.824:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/150053.821:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=53})
[23156:22644:0211/150054.614:VERBOSE1:background_downloader_win.cc(478)] Starting BITS download for: http://edgedl.me.gvt1.com/edgedl/release2/chrome_component/gtfcauyzxpjqkf6fibw4ifmvnu_10339/hfnkpimlhhgieaddgfemjhofmfblmnib_10339_all_acqavjg6iuvagjycvg3legrjykia.crx3
[23156:23308:0211/150054.818:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=52})
[23156:23308:0211/150057.829:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/150058.829:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=56})
[23156:23308:0211/150059.832:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=55})
[23156:23308:0211/150100.844:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=56})
[23156:23308:0211/150101.839:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=54})
[23156:23308:0211/150102.840:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=52})
[23156:23308:0211/150103.834:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=50})
[23156:23308:0211/150105.838:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=51})
[23156:23308:0211/150106.835:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=50})
[23156:23308:0211/150107.836:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=0000392400152D40}, {new_limit=49})
[23156:22576:0211/150110.720:VERBOSE1:unpacker.cc(66)] Verifying component: C:\Users\Luisg\AppData\Local\Temp\chrome_BITS_23156_851379816\hfnkpimlhhgieaddgfemjhofmfblmnib_10339_all_acqavjg6iuvagjycvg3legrjykia.crx3
[23156:22576:0211/150110.729:VERBOSE1:unpacker.cc(95)] Unpacking in: C:\Users\Luisg\AppData\Local\Temp\chrome_Unpacker_BeginUnzipping23156_1308801469
[23156:22576:0211/150110.812:VERBOSE1:component_installer.cc(146)] Install: version=10339 current version=0.0.0.0
